Workload                  	Metric                   	  Count	      %	 AvgChange
605.mcf_s-472B.csv        	llc_mshr_pf_hit          	   1430	   5.92	     24.79
605.mcf_s-472B.csv        	l1d_useless_prefetch     	   5196	  21.50	      5.12
605.mcf_s-472B.csv        	l2c_useless_prefetch     	   5139	  21.27	      3.18
605.mcf_s-472B.csv        	llc_useless_prefetch     	  11009	  45.56	     14.78
605.mcf_s-472B.csv        	l1d_useful_prefetch_hit  	   4793	  19.83	      5.10
605.mcf_s-472B.csv        	l2c_useful_prefetch_hit  	   3921	  16.23	      2.64
605.mcf_s-472B.csv        	llc_useful_prefetch_hit  	   6093	  25.21	     77.28
605.mcf_s-484B.csv        	l1d_mshr_pf_hit          	   8024	  23.79	      3.12
605.mcf_s-484B.csv        	l2c_mshr_pf_hit          	   1090	   3.23	     10.73
605.mcf_s-484B.csv        	llc_mshr_pf_hit          	   2066	   6.12	      7.31
605.mcf_s-484B.csv        	l1d_useless_prefetch     	   6863	  20.35	      2.68
605.mcf_s-484B.csv        	l2c_useless_prefetch     	   6687	  19.82	      1.81
605.mcf_s-484B.csv        	llc_useless_prefetch     	  14088	  41.76	      8.45
605.mcf_s-484B.csv        	l1d_useful_prefetch_hit  	   7953	  23.58	      2.68
605.mcf_s-484B.csv        	l2c_useful_prefetch_hit  	   6910	  20.48	      2.15
605.mcf_s-484B.csv        	llc_useful_prefetch_hit  	   9835	  29.16	     26.76
605.mcf_s-665B.csv        	l1d_mshr_pf_hit          	   6576	  38.21	      2.35
605.mcf_s-665B.csv        	l2c_mshr_pf_hit          	   4597	  26.71	      1.44
605.mcf_s-665B.csv        	llc_mshr_pf_hit          	    526	   3.06	      2.06
605.mcf_s-665B.csv        	l1d_useless_prefetch     	   6166	  35.83	      3.21
605.mcf_s-665B.csv        	l2c_useless_prefetch     	   5703	  33.14	      3.11
605.mcf_s-665B.csv        	llc_useless_prefetch     	   8398	  48.80	     32.21
605.mcf_s-665B.csv        	l1d_useful_prefetch_hit  	   4227	  24.56	      2.17
605.mcf_s-665B.csv        	l2c_useful_prefetch_hit  	   5842	  33.95	      3.58
605.mcf_s-665B.csv        	llc_useful_prefetch_hit  	   6057	  35.19	     13.69
605.mcf_s-782B.csv        	l1d_mshr_pf_hit          	  47961	  46.98	      2.80
605.mcf_s-782B.csv        	l2c_mshr_pf_hit          	  30706	  30.08	      1.38
605.mcf_s-782B.csv        	llc_mshr_pf_hit          	   5536	   5.42	      2.84
605.mcf_s-782B.csv        	l1d_useless_prefetch     	  33827	  33.13	      2.59
605.mcf_s-782B.csv        	l2c_useless_prefetch     	  36791	  36.04	      3.80
605.mcf_s-782B.csv        	llc_useless_prefetch     	  51210	  50.16	     35.68
605.mcf_s-782B.csv        	l1d_useful_prefetch_hit  	  32861	  32.19	      2.45
605.mcf_s-782B.csv        	l2c_useful_prefetch_hit  	  42680	  41.80	      3.71
605.mcf_s-782B.csv        	llc_useful_prefetch_hit  	  35781	  35.05	     12.97
605.mcf_s-994B.csv        	l1d_mshr_pf_hit          	   6966	   5.83	      1.30
605.mcf_s-994B.csv        	l2c_mshr_pf_hit          	   2960	   2.48	      1.14
605.mcf_s-994B.csv        	llc_mshr_pf_hit          	   2287	   1.91	      1.28
605.mcf_s-994B.csv        	l1d_useless_prefetch     	  38364	  32.12	      2.02
605.mcf_s-994B.csv        	l2c_useless_prefetch     	  20412	  17.09	      1.28
605.mcf_s-994B.csv        	llc_useless_prefetch     	  61204	  51.25	     11.69
605.mcf_s-994B.csv        	l1d_useful_prefetch_hit  	   1696	   1.42	      1.25
605.mcf_s-994B.csv        	l2c_useful_prefetch_hit  	   5243	   4.39	      1.54
605.mcf_s-994B.csv        	llc_useful_prefetch_hit  	  26302	  22.02	      2.30
607.cactuBSSN_s-2421B.csv 	l1d_mshr_pf_hit          	    590	   5.44	      4.56
607.cactuBSSN_s-2421B.csv 	l2c_mshr_pf_hit          	      5	   0.05	      5.20
607.cactuBSSN_s-2421B.csv 	llc_mshr_pf_hit          	      5	   0.05	      2.00
607.cactuBSSN_s-2421B.csv 	l1d_useless_prefetch     	   4627	  42.64	     16.25
607.cactuBSSN_s-2421B.csv 	l2c_useless_prefetch     	    335	   3.09	      1.11
607.cactuBSSN_s-2421B.csv 	llc_useless_prefetch     	    554	   5.11	      3.50
607.cactuBSSN_s-2421B.csv 	l1d_useful_prefetch_hit  	    692	   6.38	      6.48
607.cactuBSSN_s-2421B.csv 	l2c_useful_prefetch_hit  	   4618	  42.56	      3.24
607.cactuBSSN_s-2421B.csv 	llc_useful_prefetch_hit  	   3468	  31.96	     11.88
607.cactuBSSN_s-3477B.csv 	l1d_mshr_pf_hit          	   1141	  21.61	      3.79
607.cactuBSSN_s-3477B.csv 	l2c_mshr_pf_hit          	      1	   0.02	      1.00
607.cactuBSSN_s-3477B.csv 	llc_mshr_pf_hit          	      1	   0.02	      1.00
607.cactuBSSN_s-3477B.csv 	l1d_useless_prefetch     	   2186	  41.41	     19.28
607.cactuBSSN_s-3477B.csv 	l2c_useless_prefetch     	    176	   3.33	      1.04
607.cactuBSSN_s-3477B.csv 	llc_useless_prefetch     	    495	   9.38	      2.87
607.cactuBSSN_s-3477B.csv 	l1d_useful_prefetch_hit  	   1398	  26.48	      6.17
607.cactuBSSN_s-3477B.csv 	l2c_useful_prefetch_hit  	   1448	  27.43	      2.53
607.cactuBSSN_s-3477B.csv 	llc_useful_prefetch_hit  	   2135	  40.44	     10.89
607.cactuBSSN_s-4004B.csv 	l1d_mshr_pf_hit          	   1172	  22.12	      3.97
607.cactuBSSN_s-4004B.csv 	l2c_mshr_pf_hit          	      0	   0.00	      0.00
607.cactuBSSN_s-4004B.csv 	llc_mshr_pf_hit          	      0	   0.00	      0.00
607.cactuBSSN_s-4004B.csv 	l1d_useless_prefetch     	   2227	  42.03	     19.92
607.cactuBSSN_s-4004B.csv 	l2c_useless_prefetch     	     97	   1.83	      1.03
607.cactuBSSN_s-4004B.csv 	llc_useless_prefetch     	    487	   9.19	      3.15
607.cactuBSSN_s-4004B.csv 	l1d_useful_prefetch_hit  	   1302	  24.57	      6.44
607.cactuBSSN_s-4004B.csv 	l2c_useful_prefetch_hit  	   1063	  20.06	      2.19
607.cactuBSSN_s-4004B.csv 	llc_useful_prefetch_hit  	   2248	  42.42	     10.26
607.cactuBSSN_s-4248B.csv 	l1d_mshr_pf_hit          	      8	   0.43	      1.12
607.cactuBSSN_s-4248B.csv 	l2c_mshr_pf_hit          	      0	   0.00	      0.00
607.cactuBSSN_s-4248B.csv 	llc_mshr_pf_hit          	      1	   0.05	      3.00
607.cactuBSSN_s-4248B.csv 	l1d_useless_prefetch     	      4	   0.22	      1.00
607.cactuBSSN_s-4248B.csv 	l2c_useless_prefetch     	      7	   0.38	      1.71
607.cactuBSSN_s-4248B.csv 	llc_useless_prefetch     	     74	   4.00	     11.50
607.cactuBSSN_s-4248B.csv 	l1d_useful_prefetch_hit  	      1	   0.05	      2.00
607.cactuBSSN_s-4248B.csv 	l2c_useful_prefetch_hit  	    204	  11.04	      1.23
607.cactuBSSN_s-4248B.csv 	llc_useful_prefetch_hit  	    962	  52.06	      4.66
619.lbm_s-2676B.csv       	l1d_mshr_pf_hit          	   6011	  16.22	      1.88
619.lbm_s-2676B.csv       	l2c_mshr_pf_hit          	   7362	  19.87	      2.88
619.lbm_s-2676B.csv       	llc_mshr_pf_hit          	   2712	   7.32	      1.44
619.lbm_s-2676B.csv       	l1d_useless_prefetch     	   3470	   9.36	      1.24
619.lbm_s-2676B.csv       	l2c_useless_prefetch     	   6307	  17.02	      2.89
619.lbm_s-2676B.csv       	llc_useless_prefetch     	   2812	   7.59	      1.58
619.lbm_s-2676B.csv       	l1d_useful_prefetch_hit  	   7504	  20.25	      2.27
619.lbm_s-2676B.csv       	l2c_useful_prefetch_hit  	   7340	  19.81	      3.04
619.lbm_s-2676B.csv       	llc_useful_prefetch_hit  	   7296	  19.69	     11.06
619.lbm_s-2677B.csv       	l1d_mshr_pf_hit          	   7828	  16.40	      1.91
619.lbm_s-2677B.csv       	l2c_mshr_pf_hit          	  10467	  21.93	      3.07
619.lbm_s-2677B.csv       	llc_mshr_pf_hit          	   5427	  11.37	      1.54
619.lbm_s-2677B.csv       	l1d_useless_prefetch     	   4056	   8.50	      1.22
619.lbm_s-2677B.csv       	l2c_useless_prefetch     	   3568	   7.48	      1.86
619.lbm_s-2677B.csv       	llc_useless_prefetch     	   5742	  12.03	      1.63
619.lbm_s-2677B.csv       	l1d_useful_prefetch_hit  	   9606	  20.13	      2.19
619.lbm_s-2677B.csv       	l2c_useful_prefetch_hit  	   9401	  19.70	      3.24
619.lbm_s-2677B.csv       	llc_useful_prefetch_hit  	   9709	  20.35	     11.30
619.lbm_s-3766B.csv       	l1d_mshr_pf_hit          	   3471	  14.69	      1.81
619.lbm_s-3766B.csv       	l2c_mshr_pf_hit          	   4176	  17.68	      2.52
619.lbm_s-3766B.csv       	llc_mshr_pf_hit          	    356	   1.51	      1.19
619.lbm_s-3766B.csv       	l1d_useless_prefetch     	   1877	   7.95	      1.26
619.lbm_s-3766B.csv       	l2c_useless_prefetch     	   7273	  30.79	      4.25
619.lbm_s-3766B.csv       	llc_useless_prefetch     	    444	   1.88	      1.32
619.lbm_s-3766B.csv       	l1d_useful_prefetch_hit  	   4093	  17.33	      2.26
619.lbm_s-3766B.csv       	l2c_useful_prefetch_hit  	   4467	  18.91	      2.88
619.lbm_s-3766B.csv       	llc_useful_prefetch_hit  	   4347	  18.40	     10.31
619.lbm_s-4268B.csv       	l1d_mshr_pf_hit          	   7596	  15.98	      1.87
619.lbm_s-4268B.csv       	l2c_mshr_pf_hit          	  10372	  21.82	      3.08
619.lbm_s-4268B.csv       	llc_mshr_pf_hit          	   5370	  11.30	      1.53
619.lbm_s-4268B.csv       	l1d_useless_prefetch     	   4561	   9.59	      1.22
619.lbm_s-4268B.csv       	l2c_useless_prefetch     	   3548	   7.46	      1.93
619.lbm_s-4268B.csv       	llc_useless_prefetch     	   5636	  11.85	      1.65
619.lbm_s-4268B.csv       	l1d_useful_prefetch_hit  	   9567	  20.12	      2.17
619.lbm_s-4268B.csv       	l2c_useful_prefetch_hit  	   9212	  19.38	      3.20
619.lbm_s-4268B.csv       	llc_useful_prefetch_hit  	   9628	  20.25	     11.13
620.omnetpp_s-141B.csv    	l1d_mshr_pf_hit          	   5893	  11.77	      1.27
620.omnetpp_s-141B.csv    	l2c_mshr_pf_hit          	     30	   0.06	      1.00
620.omnetpp_s-141B.csv    	llc_mshr_pf_hit          	   5131	  10.25	      1.30
620.omnetpp_s-141B.csv    	l1d_useless_prefetch     	  13176	  26.32	      1.87
620.omnetpp_s-141B.csv    	l2c_useless_prefetch     	   2889	   5.77	      1.12
620.omnetpp_s-141B.csv    	llc_useless_prefetch     	  23613	  47.16	     13.73
620.omnetpp_s-141B.csv    	l1d_useful_prefetch_hit  	   6077	  12.14	      1.25
620.omnetpp_s-141B.csv    	l2c_useful_prefetch_hit  	    700	   1.40	      1.06
620.omnetpp_s-141B.csv    	llc_useful_prefetch_hit  	  15426	  30.81	      3.16
620.omnetpp_s-874B.csv    	l1d_mshr_pf_hit          	   7031	  15.18	      1.39
620.omnetpp_s-874B.csv    	l2c_mshr_pf_hit          	     43	   0.09	      1.07
620.omnetpp_s-874B.csv    	llc_mshr_pf_hit          	   4569	   9.87	      1.25
620.omnetpp_s-874B.csv    	l1d_useless_prefetch     	  12541	  27.08	      1.85
620.omnetpp_s-874B.csv    	l2c_useless_prefetch     	   2347	   5.07	      1.08
620.omnetpp_s-874B.csv    	llc_useless_prefetch     	  20330	  43.90	     12.27
620.omnetpp_s-874B.csv    	l1d_useful_prefetch_hit  	   6378	  13.77	      1.31
620.omnetpp_s-874B.csv    	l2c_useful_prefetch_hit  	    733	   1.58	      1.12
620.omnetpp_s-874B.csv    	llc_useful_prefetch_hit  	  14089	  30.42	      3.93
621.wrf_s-575B.csv        	l1d_mshr_pf_hit          	      4	   1.81	      1.75
621.wrf_s-575B.csv        	l2c_mshr_pf_hit          	      8	   3.62	      1.00
621.wrf_s-575B.csv        	llc_mshr_pf_hit          	      4	   1.81	      1.00
621.wrf_s-575B.csv        	l1d_useless_prefetch     	      8	   3.62	      1.00
621.wrf_s-575B.csv        	l2c_useless_prefetch     	      0	   0.00	      0.00
621.wrf_s-575B.csv        	llc_useless_prefetch     	      0	   0.00	      0.00
621.wrf_s-575B.csv        	l1d_useful_prefetch_hit  	      6	   2.71	      1.33
621.wrf_s-575B.csv        	l2c_useful_prefetch_hit  	     23	  10.41	      3.04
621.wrf_s-575B.csv        	llc_useful_prefetch_hit  	     25	  11.31	      4.80
621.wrf_s-6673B.csv       	l1d_mshr_pf_hit          	   4251	  49.96	      6.72
621.wrf_s-6673B.csv       	l2c_mshr_pf_hit          	   2874	  33.78	      3.20
621.wrf_s-6673B.csv       	llc_mshr_pf_hit          	    973	  11.44	      1.93
621.wrf_s-6673B.csv       	l1d_useless_prefetch     	   3174	  37.31	      3.57
621.wrf_s-6673B.csv       	l2c_useless_prefetch     	   3879	  45.59	      8.33
621.wrf_s-6673B.csv       	llc_useless_prefetch     	   3056	  35.92	      9.93
621.wrf_s-6673B.csv       	l1d_useful_prefetch_hit  	   3668	  43.11	      6.51
621.wrf_s-6673B.csv       	l2c_useful_prefetch_hit  	   4067	  47.80	      8.27
621.wrf_s-6673B.csv       	llc_useful_prefetch_hit  	   3725	  43.78	     22.85
621.wrf_s-8065B.csv       	l1d_mshr_pf_hit          	   1597	  24.61	      6.26
621.wrf_s-8065B.csv       	l2c_mshr_pf_hit          	   1445	  22.27	      3.08
621.wrf_s-8065B.csv       	llc_mshr_pf_hit          	    189	   2.91	      1.42
621.wrf_s-8065B.csv       	l1d_useless_prefetch     	   1270	  19.57	      3.03
621.wrf_s-8065B.csv       	l2c_useless_prefetch     	   2110	  32.52	      5.37
621.wrf_s-8065B.csv       	llc_useless_prefetch     	   1758	  27.10	      7.83
621.wrf_s-8065B.csv       	l1d_useful_prefetch_hit  	   1433	  22.09	      4.52
621.wrf_s-8065B.csv       	l2c_useful_prefetch_hit  	   2171	  33.46	      5.21
621.wrf_s-8065B.csv       	llc_useful_prefetch_hit  	   2687	  41.41	     20.91
621.wrf_s-8100B.csv       	l1d_mshr_pf_hit          	    177	  28.92	      3.37
621.wrf_s-8100B.csv       	l2c_mshr_pf_hit          	     33	   5.39	      1.85
621.wrf_s-8100B.csv       	llc_mshr_pf_hit          	     10	   1.63	      1.30
621.wrf_s-8100B.csv       	l1d_useless_prefetch     	    226	  36.93	      4.75
621.wrf_s-8100B.csv       	l2c_useless_prefetch     	    111	  18.14	      3.64
621.wrf_s-8100B.csv       	llc_useless_prefetch     	     30	   4.90	      4.37
621.wrf_s-8100B.csv       	l1d_useful_prefetch_hit  	    185	  30.23	      3.55
621.wrf_s-8100B.csv       	l2c_useful_prefetch_hit  	    324	  52.94	     23.90
621.wrf_s-8100B.csv       	llc_useful_prefetch_hit  	    229	  37.42	     12.59
623.xalancbmk_s-10B.csv   	l1d_mshr_pf_hit          	   3492	  31.43	     18.42
623.xalancbmk_s-10B.csv   	l2c_mshr_pf_hit          	    118	   1.06	      3.26
623.xalancbmk_s-10B.csv   	llc_mshr_pf_hit          	    734	   6.61	      9.30
623.xalancbmk_s-10B.csv   	l1d_useless_prefetch     	   3400	  30.61	      7.37
623.xalancbmk_s-10B.csv   	l2c_useless_prefetch     	   2627	  23.65	      7.20
623.xalancbmk_s-10B.csv   	llc_useless_prefetch     	   6210	  55.90	    140.59
623.xalancbmk_s-10B.csv   	l1d_useful_prefetch_hit  	   2241	  20.17	     10.79
623.xalancbmk_s-10B.csv   	l2c_useful_prefetch_hit  	    938	   8.44	      4.57
623.xalancbmk_s-10B.csv   	llc_useful_prefetch_hit  	   3348	  30.14	     19.98
623.xalancbmk_s-165B.csv  	l1d_mshr_pf_hit          	    589	  76.39	    270.55
623.xalancbmk_s-165B.csv  	l2c_mshr_pf_hit          	    569	  73.80	     20.31
623.xalancbmk_s-165B.csv  	llc_mshr_pf_hit          	    450	  58.37	      8.48
623.xalancbmk_s-165B.csv  	l1d_useless_prefetch     	     87	  11.28	     27.23
623.xalancbmk_s-165B.csv  	l2c_useless_prefetch     	    246	  31.91	     58.60
623.xalancbmk_s-165B.csv  	llc_useless_prefetch     	    351	  45.53	     56.07
623.xalancbmk_s-165B.csv  	l1d_useful_prefetch_hit  	    599	  77.69	    227.28
623.xalancbmk_s-165B.csv  	l2c_useful_prefetch_hit  	    183	  23.74	     20.18
623.xalancbmk_s-165B.csv  	llc_useful_prefetch_hit  	    280	  36.32	    134.46
623.xalancbmk_s-202B.csv  	l1d_mshr_pf_hit          	   1135	  84.14	    140.61
623.xalancbmk_s-202B.csv  	l2c_mshr_pf_hit          	    973	  72.13	     19.43
623.xalancbmk_s-202B.csv  	llc_mshr_pf_hit          	    426	  31.58	      4.97
623.xalancbmk_s-202B.csv  	l1d_useless_prefetch     	    116	   8.60	     26.35
623.xalancbmk_s-202B.csv  	l2c_useless_prefetch     	    588	  43.59	     82.82
623.xalancbmk_s-202B.csv  	llc_useless_prefetch     	    274	  20.31	     15.99
623.xalancbmk_s-202B.csv  	l1d_useful_prefetch_hit  	    977	  72.42	    135.06
623.xalancbmk_s-202B.csv  	l2c_useful_prefetch_hit  	    379	  28.09	     54.53
623.xalancbmk_s-202B.csv  	llc_useful_prefetch_hit  	    836	  61.97	    144.47
623.xalancbmk_s-325B.csv  	l1d_mshr_pf_hit          	    816	  37.35	      6.82
623.xalancbmk_s-325B.csv  	l2c_mshr_pf_hit          	     49	   2.24	      1.06
623.xalancbmk_s-325B.csv  	llc_mshr_pf_hit          	    593	  27.14	     12.91
623.xalancbmk_s-325B.csv  	l1d_useless_prefetch     	    831	  38.03	     30.51
623.xalancbmk_s-325B.csv  	l2c_useless_prefetch     	    555	  25.40	      2.38
623.xalancbmk_s-325B.csv  	llc_useless_prefetch     	    975	  44.62	     18.83
623.xalancbmk_s-325B.csv  	l1d_useful_prefetch_hit  	    847	  38.76	      7.13
623.xalancbmk_s-325B.csv  	l2c_useful_prefetch_hit  	    282	  12.91	      7.43
623.xalancbmk_s-325B.csv  	llc_useful_prefetch_hit  	   1154	  52.81	     13.42
623.xalancbmk_s-592B.csv  	l1d_mshr_pf_hit          	   1352	  32.24	     29.51
623.xalancbmk_s-592B.csv  	l2c_mshr_pf_hit          	    168	   4.01	      2.15
623.xalancbmk_s-592B.csv  	llc_mshr_pf_hit          	    439	  10.47	      5.71
623.xalancbmk_s-592B.csv  	l1d_useless_prefetch     	   1527	  36.42	     34.63
623.xalancbmk_s-592B.csv  	l2c_useless_prefetch     	    956	  22.80	      9.06
623.xalancbmk_s-592B.csv  	llc_useless_prefetch     	   1790	  42.69	     38.80
623.xalancbmk_s-592B.csv  	l1d_useful_prefetch_hit  	   1502	  35.82	     33.22
623.xalancbmk_s-592B.csv  	l2c_useful_prefetch_hit  	    479	  11.42	     31.46
623.xalancbmk_s-592B.csv  	llc_useful_prefetch_hit  	   1718	  40.97	     16.88
623.xalancbmk_s-700B.csv  	l1d_mshr_pf_hit          	   1058	  29.32	     26.89
623.xalancbmk_s-700B.csv  	l2c_mshr_pf_hit          	    128	   3.55	      2.01
623.xalancbmk_s-700B.csv  	llc_mshr_pf_hit          	    672	  18.63	      9.13
623.xalancbmk_s-700B.csv  	l1d_useless_prefetch     	   1306	  36.20	     41.65
623.xalancbmk_s-700B.csv  	l2c_useless_prefetch     	   1009	  27.97	     17.20
623.xalancbmk_s-700B.csv  	llc_useless_prefetch     	   1965	  54.46	     56.92
623.xalancbmk_s-700B.csv  	l1d_useful_prefetch_hit  	   1135	  31.46	     26.30
623.xalancbmk_s-700B.csv  	l2c_useful_prefetch_hit  	    436	  12.08	      8.21
623.xalancbmk_s-700B.csv  	llc_useful_prefetch_hit  	   1526	  42.29	     14.95
625.x264_s-12B.csv        	l1d_mshr_pf_hit          	      4	   0.79	      1.25
625.x264_s-12B.csv        	l2c_mshr_pf_hit          	     41	   8.13	      1.78
625.x264_s-12B.csv        	llc_mshr_pf_hit          	     26	   5.16	      1.27
625.x264_s-12B.csv        	l1d_useless_prefetch     	    140	  27.78	      1.45
625.x264_s-12B.csv        	l2c_useless_prefetch     	     57	  11.31	      1.25
625.x264_s-12B.csv        	llc_useless_prefetch     	      4	   0.79	      2.00
625.x264_s-12B.csv        	l1d_useful_prefetch_hit  	     37	   7.34	     16.89
625.x264_s-12B.csv        	l2c_useful_prefetch_hit  	    161	  31.94	      2.85
625.x264_s-12B.csv        	llc_useful_prefetch_hit  	    233	  46.23	     19.62
625.x264_s-18B.csv        	l1d_mshr_pf_hit          	      1	   0.14	      1.00
625.x264_s-18B.csv        	l2c_mshr_pf_hit          	    143	  19.94	      1.85
625.x264_s-18B.csv        	llc_mshr_pf_hit          	     82	  11.44	      1.22
625.x264_s-18B.csv        	l1d_useless_prefetch     	    184	  25.66	      1.17
625.x264_s-18B.csv        	l2c_useless_prefetch     	     32	   4.46	      1.25
625.x264_s-18B.csv        	llc_useless_prefetch     	    201	  28.03	      8.74
625.x264_s-18B.csv        	l1d_useful_prefetch_hit  	      2	   0.28	      1.00
625.x264_s-18B.csv        	l2c_useful_prefetch_hit  	    256	  35.70	      2.87
625.x264_s-18B.csv        	llc_useful_prefetch_hit  	    263	  36.68	     10.43
625.x264_s-20B.csv        	l1d_mshr_pf_hit          	    503	  11.77	      3.75
625.x264_s-20B.csv        	l2c_mshr_pf_hit          	    329	   7.70	      3.15
625.x264_s-20B.csv        	llc_mshr_pf_hit          	    396	   9.26	      1.81
625.x264_s-20B.csv        	l1d_useless_prefetch     	   1047	  24.49	      2.70
625.x264_s-20B.csv        	l2c_useless_prefetch     	    790	  18.48	      5.03
625.x264_s-20B.csv        	llc_useless_prefetch     	   1515	  35.44	      7.14
625.x264_s-20B.csv        	l1d_useful_prefetch_hit  	    742	  17.36	      2.99
625.x264_s-20B.csv        	l2c_useful_prefetch_hit  	    952	  22.27	      3.33
625.x264_s-20B.csv        	llc_useful_prefetch_hit  	   1459	  34.13	      9.26
625.x264_s-33B.csv        	l1d_mshr_pf_hit          	      1	   0.16	      1.00
625.x264_s-33B.csv        	l2c_mshr_pf_hit          	     59	   9.31	      2.29
625.x264_s-33B.csv        	llc_mshr_pf_hit          	     43	   6.78	      1.12
625.x264_s-33B.csv        	l1d_useless_prefetch     	    151	  23.82	      1.13
625.x264_s-33B.csv        	l2c_useless_prefetch     	     41	   6.47	      1.17
625.x264_s-33B.csv        	llc_useless_prefetch     	     83	  13.09	      6.30
625.x264_s-33B.csv        	l1d_useful_prefetch_hit  	      2	   0.32	      1.00
625.x264_s-33B.csv        	l2c_useful_prefetch_hit  	    207	  32.65	      2.79
625.x264_s-33B.csv        	llc_useful_prefetch_hit  	    244	  38.49	     11.35
625.x264_s-39B.csv        	l1d_mshr_pf_hit          	    415	  17.83	      4.34
625.x264_s-39B.csv        	l2c_mshr_pf_hit          	    315	  13.53	      4.13
625.x264_s-39B.csv        	llc_mshr_pf_hit          	    174	   7.47	      1.58
625.x264_s-39B.csv        	l1d_useless_prefetch     	    598	  25.69	      2.43
625.x264_s-39B.csv        	l2c_useless_prefetch     	    594	  25.52	      3.12
625.x264_s-39B.csv        	llc_useless_prefetch     	    532	  22.85	      5.24
625.x264_s-39B.csv        	l1d_useful_prefetch_hit  	    378	  16.24	      3.31
625.x264_s-39B.csv        	l2c_useful_prefetch_hit  	    606	  26.03	      3.40
625.x264_s-39B.csv        	llc_useful_prefetch_hit  	    725	  31.14	      8.34
627.cam4_s-573B.csv       	l1d_mshr_pf_hit          	    281	   4.12	      4.30
627.cam4_s-573B.csv       	l2c_mshr_pf_hit          	    114	   1.67	      1.57
627.cam4_s-573B.csv       	llc_mshr_pf_hit          	    202	   2.96	      2.33
627.cam4_s-573B.csv       	l1d_useless_prefetch     	    574	   8.42	      3.86
627.cam4_s-573B.csv       	l2c_useless_prefetch     	    439	   6.44	      1.59
627.cam4_s-573B.csv       	llc_useless_prefetch     	   1530	  22.44	      7.60
627.cam4_s-573B.csv       	l1d_useful_prefetch_hit  	    250	   3.67	      3.05
627.cam4_s-573B.csv       	l2c_useful_prefetch_hit  	    473	   6.94	     10.84
627.cam4_s-573B.csv       	llc_useful_prefetch_hit  	    660	   9.68	      8.59
628.pop2_s-17B.csv        	l1d_mshr_pf_hit          	   2294	  34.37	      6.02
628.pop2_s-17B.csv        	l2c_mshr_pf_hit          	    784	  11.75	      2.37
628.pop2_s-17B.csv        	llc_mshr_pf_hit          	    189	   2.83	      1.20
628.pop2_s-17B.csv        	l1d_useless_prefetch     	   2574	  38.57	      3.74
628.pop2_s-17B.csv        	l2c_useless_prefetch     	   2546	  38.15	      4.56
628.pop2_s-17B.csv        	llc_useless_prefetch     	   1995	  29.89	      6.83
628.pop2_s-17B.csv        	l1d_useful_prefetch_hit  	   2193	  32.86	      5.46
628.pop2_s-17B.csv        	l2c_useful_prefetch_hit  	   2667	  39.96	      6.99
628.pop2_s-17B.csv        	llc_useful_prefetch_hit  	   2664	  39.92	     12.80
631.deepsjeng_s-928B.csv  	l1d_mshr_pf_hit          	     36	   0.18	      1.14
631.deepsjeng_s-928B.csv  	l2c_mshr_pf_hit          	      1	   0.00	      1.00
631.deepsjeng_s-928B.csv  	llc_mshr_pf_hit          	      5	   0.02	      1.20
631.deepsjeng_s-928B.csv  	l1d_useless_prefetch     	    234	   1.15	      1.91
631.deepsjeng_s-928B.csv  	l2c_useless_prefetch     	    899	   4.42	      1.03
631.deepsjeng_s-928B.csv  	llc_useless_prefetch     	   8356	  41.12	      3.64
631.deepsjeng_s-928B.csv  	l1d_useful_prefetch_hit  	     27	   0.13	      1.33
631.deepsjeng_s-928B.csv  	l2c_useful_prefetch_hit  	    151	   0.74	      1.00
631.deepsjeng_s-928B.csv  	llc_useful_prefetch_hit  	    398	   1.96	      1.56
638.imagick_s-10316B.csv  	l1d_mshr_pf_hit          	     27	  11.16	      1.22
638.imagick_s-10316B.csv  	l2c_mshr_pf_hit          	      5	   2.07	      1.00
638.imagick_s-10316B.csv  	llc_mshr_pf_hit          	      0	   0.00	      0.00
638.imagick_s-10316B.csv  	l1d_useless_prefetch     	    147	  60.74	     62.08
638.imagick_s-10316B.csv  	l2c_useless_prefetch     	     24	   9.92	      2.04
638.imagick_s-10316B.csv  	llc_useless_prefetch     	      0	   0.00	      0.00
638.imagick_s-10316B.csv  	l1d_useful_prefetch_hit  	     22	   9.09	      1.14
638.imagick_s-10316B.csv  	l2c_useful_prefetch_hit  	    132	  54.55	     13.30
638.imagick_s-10316B.csv  	llc_useful_prefetch_hit  	     55	  22.73	      5.05
638.imagick_s-4128B.csv   	l1d_mshr_pf_hit          	      4	   1.48	      1.25
638.imagick_s-4128B.csv   	l2c_mshr_pf_hit          	      0	   0.00	      0.00
638.imagick_s-4128B.csv   	llc_mshr_pf_hit          	      0	   0.00	      0.00
638.imagick_s-4128B.csv   	l1d_useless_prefetch     	    165	  61.11	     22.77
638.imagick_s-4128B.csv   	l2c_useless_prefetch     	      4	   1.48	      1.00
638.imagick_s-4128B.csv   	llc_useless_prefetch     	      0	   0.00	      0.00
638.imagick_s-4128B.csv   	l1d_useful_prefetch_hit  	     10	   3.70	      1.80
638.imagick_s-4128B.csv   	l2c_useful_prefetch_hit  	    160	  59.26	      4.99
638.imagick_s-4128B.csv   	llc_useful_prefetch_hit  	    111	  41.11	     19.04
638.imagick_s-824B.csv    	l1d_mshr_pf_hit          	      0	   0.00	      0.00
638.imagick_s-824B.csv    	l2c_mshr_pf_hit          	      0	   0.00	      0.00
638.imagick_s-824B.csv    	llc_mshr_pf_hit          	      0	   0.00	      0.00
